text;label;text_processed
Os passageiros que utilizam o ponto de ônibus da BR-101, na entrada de Caetés I, precisam de um abrigo com cobertura. Solicitamos a instalação.;Solicitação;passageiro utilizar ponto ônibus de o em o entrada caetés precisar abrigo cobertura solicitamos instalação
Denuncio suspeita de superfaturamento na obra de reforma da praça central de Caruaru. O valor contratado parece desproporcional ao serviço executado e os materiais utilizados são de baixa qualidade.;Denúncia;denuncio suspeita superfaturamento em o obra reforma de o praça central caruaru valor contratar parecer desproporcional a o serviço executar material utilizado baixo qualidade
Quero denunciar um possível esquema de sobrepreço na reforma da praça principal de Caruaru. Os materiais são de péssima qualidade e o custo total da obra parece inflado.;Denúncia;querer denunciar possível esquema sobrepreço em o reforma de o praça principal caruaru material péssimo qualidade custo total de o obra parecer inflar
Gostaria de registrar uma denúncia referente à obra na praça central de Caruaru por suspeita de corrupção. O valor pago é muito alto para a reforma que foi feita, especialmente considerando a baixa qualidade do material empregado.;Denúncia;gostar registrar denúncia referente a o obra em o praça central caruaru suspeita corrupção valor pagar alto reforma fazer especialmente considerar baixo qualidade de o material empregar
O custo da reforma da praça de Caruaru não condiz com o resultado final. O serviço é simples e os materiais de qualidade inferior, o que levanta sérias suspeitas de superfaturamento no contrato.;Denúncia;custo de o reforma de o praça caruaru condizr resultado final serviço simples material qualidade inferior levantar sério suspeita superfaturamento em o contrato
A qualidade do material usado na reforma da praça central de Caruaru é visivelmente ruim, o que não justifica o alto valor contratado para a obra. Acredito que o orçamento foi superfaturado.;Denúncia;qualidade de o material usar em o reforma de o praça central caruaru visivelmente ruim justificar alto valor contratar obra acreditar orçamento superfaturar
Há fortes indícios de sobrepreço na obra da praça de Caruaru. O serviço executado e os materiais de segunda linha não valem o que foi pago pela prefeitura.;Denúncia;forte indício sobrepreço em o obra de o praça caruaru serviço executar material segundo linha valer pagar por o prefeitura
Peço o efetivo atual da Guarda Municipal de Abreu e Lima e a sua distribuição por postos de serviço ou bairros da cidade.;Pedido de Acesso à Informação (LAI);peçar efetivo atual de o Guarda Municipal abrer lima distribuição posto serviço bairro de o cidade
Quantos guardas municipais Abreu e Lima tem atualmente? Solicito também a informação de como eles estão distribuídos pelos bairros da cidade.;Pedido de Acesso à Informação (LAI);quanto guarda municipal abrer lima ter atualmente solicitar informação distribuído por o bairro de o cidade
Nos termos da LAI, requeiro o número total do contingente da Guarda Municipal de Abreu e Lima, bem como a sua alocação por postos de serviço ou bairros.;Pedido de Acesso à Informação (LAI);em o termos de o lai requeiro número total de o contingente de o Guarda Municipal abrer Lima bem alocação posto serviço bairro
Gostaria de saber o efetivo da Guarda Municipal de Abreu e Lima e a sua distribuição pela cidade. Peço essa informação com base na Lei de Acesso à Informação.;Pedido de Acesso à Informação (LAI);gostar saber efetivo de o Guarda Municipal abrer lima distribuição por o cidade peçar informação base em o lei acesso a o informação
Para conhecimento público, solicito a informação sobre o número de guardas municipais em Abreu e Lima e onde eles estão lotados na cidade (bairros/postos).;Pedido de Acesso à Informação (LAI);conhecimento público solicitar informação sobre número guarda municipal abrer lima onde lotado em o cidade bairro posto
Peço, via LAI, o número de guardas municipais de Abreu e Lima e um relatório da sua distribuição pelos postos de serviço e bairros do município.;Pedido de Acesso à Informação (LAI);peço via lai número guarda municipal abrer lima relatório de o distribuição por o posto serviço bairro de o município
Gostaria de agendar a coleta de lixo volumoso (um sofá e um guarda-roupa velhos) na minha casa, no bairro de Cruz de Rebouças, em Igarassu.;Solicitação;gostar agendar coleta lixo volumoso sofá velho em o casa em o bairro Cruz rebouça igarassu
Quero agendar para buscarem um sofá e um guarda-roupa velhos na minha casa. Moro em Cruz de Rebouças, Igarassu.;Solicitação;querer agendar buscar sofá velho em o casa moro Cruz rebouça igarassur
Preciso me desfazer de um sofá e um guarda-roupa. Como faço para agendar a coleta de lixo volumoso em Cruz de Rebouças?;Solicitação;preciso desfazer sofá fazer agendar coleta lixo volumoso Cruz rebouça
Estou ligando para marcar a coleta de um sofá e um guarda-roupa velhos na minha residência em Cruz de Rebouças, Igarassu.;Solicitação;ligar marcar coleta sofá velho em o residência Cruz rebouça igarassur
Como funciona o serviço de coleta de móveis velhos? Tenho um sofá e um guarda-roupa para descarte em Cruz de Rebouças.;Solicitação;funcionar serviço coleta móvei velho ter sofá descarte Cruz rebouça
Gostaria de solicitar o recolhimento de um sofá e um guarda-roupa antigos em meu endereço, no bairro de Cruz de Rebouças, em Igarassu.;Solicitação;gostar solicitar recolhimento sofá antigo endereço em o bairro Cruz rebouça igarassu
A linha de ônibus 910 - Piedade/TI Rio Doce apresenta atrasos diários e opera com uma frota superlotada, especialmente nos horários de pico. É desumano o tratamento dado aos passageiros que pagam caro pela passagem.;Denúncia;linha ônibus piedade rio doce apresentar atraso diário operar frota superlotar especialmente em o horário pico desumano tratamento dar a o passageiro pagar caro por o passagem
O ônibus da linha 910 (Piedade/TI Rio Doce) está sempre atrasado e insuportavelmente cheio nos horários de pico. É um descaso total com quem paga a passagem.;Denúncia;ônibus de o linha piedade rio doce sempre atrasar insuportavelmente cheio em o horário pico descaso total pagar passagem
Quero reclamar da linha 910 Piedade/TI Rio Doce. Atrasos são diários e a superlotação é a regra, não a exceção, principalmente no início da manhã e no fim da tarde. O serviço é péssimo.;Denúncia;querer reclamar de o linha piedade rio doce atraso diário superlotação regra exceção principalmente em o início de o manhã em o fim de o tarde serviço péssimo
A situação da linha 910 Piedade/TI Rio Doce é insustentável. Os passageiros sofrem com atrasos constantes e uma superlotação desumana nos horários de maior movimento.;Denúncia;situação de o linha piedade rio doce insustentável passageiro sofrer atraso constante superlotação desumano em o horário grande movimento
Denuncio o serviço prestado pela linha 910 - Piedade/TI Rio Doce. A frota opera superlotada e com atrasos frequentes, especialmente nos horários de pico, tratando os passageiros de forma indigna.;Denúncia;denuncio serviço prestar por o linha piedade rio doce frota operar superlotar atraso frequente especialmente em o horário pico tratar passageiro forma indigno
Viajar na linha 910 Piedade/TI Rio Doce virou um sacrifício. Os ônibus atrasam todo dia e andam tão cheios que é perigoso. Pagamos caro por um tratamento desrespeitoso.;Denúncia;viajar em o linha piedade rio doce virar sacrifício ônibus atrasar todo dia andar tão cheio perigoso pagar caro tratamento desrespeitoso
Solicito, via LAI, cópia do contrato de concessão ou gestão do estádio municipal de São Lourenço da Mata com a entidade atualmente responsável.;Pedido de Acesso à Informação (LAI);solicitar via lai cópia de o contrato concessão gestão de o estádio municipal São Lourenço de o mata entidade atualmente responsável
Pela LAI, quero uma cópia do contrato que a prefeitura tem com quem administra o estádio municipal de São Lourenço da Mata.;Pedido de Acesso à Informação (LAI);por o lai querer cópia de o contrato prefeitura ter administrar estádio municipal São Lourenço de o mata
Nos termos da Lei de Acesso à Informação, requeiro o inteiro teor do instrumento contratual (seja de concessão ou gestão) que rege a administração do estádio municipal de São Lourenço da Mata pela atual entidade gestora.;Pedido de Acesso à Informação (LAI);em o termo de o lei acesso a o informação requeiro inteiro teor de o instrumento contratual concessão gestão reger administração de o estádio municipal São Lourenço de o mata por o atual entidade gestoro
Gostaria de ter acesso, via LAI, ao contrato que define a responsabilidade da atual gestora pelo estádio municipal de São Lourenço da Mata, seja ele de concessão ou outro tipo.;Pedido de Acesso à Informação (LAI);gostar ter acesso via lai a o contrato definir responsabilidade de o atual gestora por o estádio municipal São Lourenço de o mata concessão outro tipo
Com base na LAI, solicito cópia do acordo de concessão ou gestão vigente para o estádio municipal de São Lourenço da Mata, firmado com a entidade que o administra atualmente.;Pedido de Acesso à Informação (LAI);base em o lai solicitar cópia de o acordo concessão gestão vigente estádio municipal São Lourenço de o mata firmar entidade administrar atualmente
Para fins de transparência, e com base na LAI, peço cópia do contrato (de concessão ou gestão) que a prefeitura de São Lourenço da Mata tem com a empresa/entidade que hoje administra o estádio municipal.;Pedido de Acesso à Informação (LAI);fim transparência base em o lai peço cópia de o contrato concessão gestão prefeitura São Lourenço de o mata ter empresa entidade hoje administrar estádio municipal
